invoice_date,invoice_reference,invoice_category,invoice_payment_method,invoice_amount,username
18/07/2025,INV/2025/02880,saude,MASTERCARD,965.23,goncalo
18/07/2025,INV/2025/04189,saude,PT50123456789,1179.71,maria
18/07/2026,INV/2026/02185,saude,MBWAY,39.67,joao
18/07/2026,INV/2026/03396,educacao,4553363636,1599.51,sofia
18/07/2026,INV/2026/01705,lazer,PT50123456789,287.89,sofia
18/08/2023,INV/2023/02424,alimentacao,PAYPAL,175.21,sofia
18/08/2023,INV/2023/03433,tecnologia,PAYPAL,1975.59,sofia
18/08/2023,INV/2023/02702,casa,VISA,8887.22,rita
18/08/2023,INV/2023/03784,tecnologia,PAYPAL,5528.07,joao
18/08/2023,INV/2023/04683,tecnologia,PT50444555666,3997.17,goncalo
18/08/2024,INV/2024/01551,cars,PT50987654321,476413.59,sofia
18/08/2024,INV/2024/03235,casa,PAYPAL,9455.3,ana
18/08/2024,INV/2024/03944,cars,PAYPAL,226703.19,sofia
18/08/2024,INV/2024/00975,cars,4553363636,245626.54,maria
18/08/2024,INV/2024/01524,cars,4553363636,202090.84,ana
18/08/2025,INV/2025/00917,viagens,VISA,1490.4,pedro
18/08/2025,INV/2025/02256,educacao,4553363636,1678.79,maria
18/08/2025,INV/2025/02549,saude,PT50987654321,178.25,rita
18/09/2023,INV/2023/03776,viagens,MBWAY,5619.87,ana
18/09/2023,INV/2023/00016,casa,MBWAY,5592.0,pedro
18/09/2023,INV/2023/00757,lazer,MASTERCARD,528.91,pedro
18/09/2024,INV/2024/03142,cars,PT50123456789,174267.64,rita
18/09/2024,INV/2024/03867,saude,PT50123456789,1809.32,goncalo
18/09/2024,INV/2024/00787,viagens,MASTERCARD,2074.54,joao
18/09/2025,INV/2025/03049,cars,PAYPAL,382942.16,ana
18/09/2025,INV/2025/03983,casa,4553363636,7878.73,rita
18/09/2025,INV/2025/01384,educacao,MASTERCARD,1805.74,ana
18/09/2025,INV/2025/04576,alimentacao,PT50123456789,184.75,sofia
18/09/2025,INV/2025/02105,tecnologia,PT50987654321,3877.54,maria
18/09/2025,INV/2025/04563,cars,PT50123456789,164003.87,joao
18/09/2025,INV/2025/02485,educacao,4553363636,2393.19,goncalo
18/09/2025,INV/2025/04743,viagens,PAYPAL,5538.19,goncalo
18/09/2026,INV/2026/04454,cars,4553363636,189253.11,pedro
18/09/2026,INV/2026/02774,casa,PT50987654321,5434.22,miguel
18/09/2026,INV/2026/03377,viagens,4553363636,462.23,miguel
18/09/2026,INV/2026/04501,educacao,VISA,831.81,miguel
18/09/2026,INV/2026/04236,tecnologia,PT50123456789,5116.71,sofia
18/10/2023,INV/2023/02803,viagens,PAYPAL,1743.17,rita
18/10/2023,INV/2023/00576,viagens,PT50444555666,4972.35,maria
18/10/2023,INV/2023/02375,educacao,MASTERCARD,262.05,miguel
18/10/2023,INV/2023/04308,casa,PT50987654321,5740.31,miguel
18/10/2024,INV/2024/04940,cars,PAYPAL,211113.65,maria
18/10/2024,INV/2024/04662,educacao,PT50444555666,2118.4,goncalo
18/10/2024,INV/2024/00566,lazer,PT50444555666,756.07,goncalo
18/10/2025,INV/2025/01604,lazer,PAYPAL,665.93,miguel
18/10/2026,INV/2026/02309,cars,VISA,439634.89,sofia
18/10/2026,INV/2026/02135,educacao,MBWAY,1011.38,miguel
18/11/2023,INV/2023/01222,alimentacao,PT50444555666,100.86,goncalo
18/11/2023,INV/2023/01820,viagens,PT50444555666,1648.25,miguel
18/11/2024,INV/2024/04441,lazer,PAYPAL,146.36,miguel
18/11/2024,INV/2024/04730,cars,PT50444555666,198005.18,maria
18/11/2024,INV/2024/02282,tecnologia,PT50444555666,5159.62,pedro
18/11/2024,INV/2024/00032,educacao,PT50444555666,2457.31,rita
18/11/2024,INV/2024/03799,saude,VISA,363.53,sofia
18/11/2024,INV/2024/00223,casa,VISA,1083.75,miguel
18/11/2025,INV/2025/00115,lazer,MBWAY,544.22,maria
18/11/2025,INV/2025/00291,saude,PAYPAL,1768.75,rita
18/11/2025,INV/2025/02000,educacao,4553363636,407.16,goncalo
18/11/2025,INV/2025/00799,lazer,MASTERCARD,143.18,miguel
18/11/2026,INV/2026/01757,educacao,4553363636,59.36,pedro
18/11/2026,INV/2026/02289,viagens,VISA,5442.23,ana
18/11/2026,INV/2026/00688,saude,4553363636,781.55,rita
18/11/2026,INV/2026/03330,cars,VISA,400183.88,ana
18/12/2023,INV/2023/00177,saude,MASTERCARD,1867.09,maria
18/12/2023,INV/2023/01881,alimentacao,PAYPAL,57.76,miguel
18/12/2024,INV/2024/01027,alimentacao,VISA,21.82,miguel
18/12/2024,INV/2024/00250,educacao,MASTERCARD,1202.93,goncalo
18/12/2024,INV/2024/01456,tecnologia,PT50444555666,2421.79,ana
18/12/2024,INV/2024/04868,tecnologia,MBWAY,1209.42,maria
18/12/2024,INV/2024/00749,cars,MASTERCARD,26685.92,rita
18/12/2024,INV/2024/01022,alimentacao,PT50123456789,5579.05,joao
18/12/2024,INV/2024/02414,alimentacao,PT50123456789,70.32,maria
18/12/2024,INV/2024/04738,casa,PT50123456789,1529.7,miguel
18/12/2024,INV/2024/00077,alimentacao,MASTERCARD,94.34,ana
18/12/2025,INV/2025/02563,lazer,MBWAY,385.2,goncalo
18/12/2025,INV/2025/03812,tecnologia,PT50987654321,4145.57,pedro
18/12/2025,INV/2025/00376,cars,MASTERCARD,170292.06,pedro
19/01/2023,INV/2023/00623,educacao,VISA,2318.49,rita
19/01/2023,INV/2023/03505,cars,PT50444555666,457735.04,miguel
19/01/2024,INV/2024/00604,saude,PT50444555666,1951.1,joao
19/01/2024,INV/2024/03166,educacao,MASTERCARD,814.19,ana
19/01/2024,INV/2024/00642,cars,PAYPAL,248089.24,rita
19/01/2025,INV/2025/01995,tecnologia,MBWAY,4044.28,rita
19/01/2025,INV/2025/01316,viagens,PT50444555666,7182.9,pedro
19/01/2025,INV/2025/03155,casa,MBWAY,7139.0,maria
19/01/2025,INV/2025/01276,alimentacao,PT50123456789,153.02,joao
19/01/2025,INV/2025/00374,alimentacao,PAYPAL,255.57,goncalo
19/01/2025,INV/2025/01666,cars,VISA,492537.88,miguel
19/01/2025,INV/2025/02931,alimentacao,MASTERCARD,217.26,miguel
19/01/2026,INV/2026/02210,viagens,4553363636,4560.35,maria
19/02/2023,INV/2023/00769,viagens,MBWAY,3494.37,miguel
19/02/2023,INV/2023/01158,educacao,PT50123456789,2353.78,ana
19/02/2023,INV/2023/03134,educacao,PT50444555666,926.44,ana
19/02/2023,INV/2023/01740,casa,PT50123456789,2939.19,miguel
19/02/2023,INV/2023/01630,educacao,PAYPAL,1767.24,pedro
19/02/2023,INV/2023/00667,cars,4553363636,56283.31,rita
19/02/2023,INV/2023/03729,educacao,MBWAY,1650.32,ana
19/02/2024,INV/2024/00029,viagens,4553363636,6924.08,rita
19/02/2024,INV/2024/01576,alimentacao,VISA,109.22,goncalo
19/02/2025,INV/2025/00705,cars,MASTERCARD,206592.79,pedro
19/02/2025,INV/2025/00830,educacao,PT50123456789,1430.11,pedro
19/02/2025,INV/2025/03978,alimentacao,PAYPAL,24.85,rita
19/02/2026,INV/2026/02258,viagens,PT50987654321,1740.25,goncalo
19/02/2026,INV/2026/03950,lazer,PT50123456789,712.23,ana
19/03/2023,INV/2023/01273,educacao,4553363636,1142.6,goncalo
19/03/2023,INV/2023/03213,viagens,PAYPAL,2602.86,miguel
19/03/2024,INV/2024/02928,educacao,4553363636,1688.57,ana
19/03/2024,INV/2024/02578,cars,MBWAY,244759.14,joao
19/03/2025,INV/2025/04294,casa,4553363636,3753.52,goncalo
19/03/2026,INV/2026/04404,lazer,PT50444555666,918.44,pedro
19/03/2026,INV/2026/00333,saude,PT50123456789,1730.8,joao
19/04/2023,INV/2023/00448,saude,PT50444555666,107.27,ana
19/04/2023,INV/2023/04551,alimentacao,PAYPAL,41.85,joao
19/04/2023,INV/2023/04701,lazer,PT50123456789,245.43,maria
19/04/2023,INV/2023/03509,cars,VISA,205289.01,miguel
19/04/2024,INV/2024/01332,alimentacao,PAYPAL,974.95,miguel
19/04/2024,INV/2024/04782,tecnologia,MASTERCARD,1454.83,rita
19/04/2024,INV/2024/04523,saude,VISA,179.48,sofia
19/04/2024,INV/2024/00534,saude,PT50444555666,325.19,rita
19/04/2024,INV/2024/00878,cars,MASTERCARD,31452.45,ana
19/04/2024,INV/2024/02906,alimentacao,MBWAY,278.03,pedro
19/04/2025,INV/2025/01641,viagens,PT50123456789,2185.56,joao
19/04/2025,INV/2025/02499,cars,PT50987654321,333792.82,maria
19/04/2025,INV/2025/00643,cars,PT50444555666,191450.33,maria
19/04/2025,INV/2025/00713,cars,MBWAY,351385.83,miguel
19/04/2025,INV/2025/03419,tecnologia,MASTERCARD,3072.65,maria
19/04/2026,INV/2026/02606,alimentacao,PT50123456789,39.91,joao
19/04/2026,INV/2026/01811,casa,MASTERCARD,8596.6,sofia
19/04/2026,INV/2026/00265,lazer,PT50123456789,488.65,maria
19/04/2026,INV/2026/01458,tecnologia,VISA,4020.06,sofia
19/05/2023,INV/2023/02396,saude,4553363636,42258.22,pedro
19/05/2023,INV/2023/00606,educacao,PT50987654321,1849.62,miguel
19/05/2023,INV/2023/03082,saude,VISA,791.18,goncalo
19/05/2024,INV/2024/02839,educacao,PAYPAL,734.09,sofia
19/05/2024,INV/2024/02790,viagens,PAYPAL,7979.84,pedro
19/05/2024,INV/2024/04508,viagens,VISA,601.91,ana
19/05/2025,INV/2025/02348,alimentacao,MASTERCARD,169.69,goncalo
19/05/2025,INV/2025/01463,alimentacao,MASTERCARD,165.54,sofia
19/05/2026,INV/2026/01717,viagens,PT50444555666,1732.45,joao
19/05/2026,INV/2026/00249,lazer,VISA,457.56,sofia
19/05/2026,INV/2026/01291,educacao,PT50123456789,2116.6,goncalo
19/05/2026,INV/2026/02142,cars,MASTERCARD,121975.9,sofia
19/05/2026,INV/2026/04218,educacao,PAYPAL,1751.61,miguel
19/06/2023,INV/2023/03464,viagens,PT50123456789,3166.32,rita
19/06/2023,INV/2023/04875,saude,4553363636,107.14,goncalo
19/06/2023,INV/2023/01665,alimentacao,PT50444555666,52.95,miguel
19/06/2024,INV/2024/00641,cars,MASTERCARD,464962.8,maria
19/06/2024,INV/2024/04585,tecnologia,PT50123456789,3230.47,joao
19/06/2024,INV/2024/02600,cars,MBWAY,347513.61,ana
19/06/2024,INV/2024/02826,viagens,MASTERCARD,5344.16,pedro
19/06/2024,INV/2024/01383,alimentacao,PAYPAL,187.62,goncalo
19/06/2024,INV/2024/04486,alimentacao,VISA,157.78,pedro
19/06/2024,INV/2024/02585,saude,MBWAY,1762.72,joao
19/06/2025,INV/2025/03559,tecnologia,MASTERCARD,1631.67,pedro
19/06/2025,INV/2025/00684,casa,PT50123456789,5995.53,sofia
19/06/2025,INV/2025/04075,alimentacao,MASTERCARD,45.51,goncalo
19/06/2025,INV/2025/02769,tecnologia,MASTERCARD,5156.75,joao
19/06/2025,INV/2025/03447,tecnologia,MASTERCARD,5504.6,ana
19/06/2026,INV/2026/01690,casa,PAYPAL,1666.64,pedro
19/06/2026,INV/2026/00902,viagens,PAYPAL,4676.17,sofia
19/06/2026,INV/2026/04243,saude,4553363636,1861.1,rita
19/06/2026,INV/2026/03677,educacao,PT50123456789,1342.52,maria
19/07/2023,INV/2023/04822,lazer,PAYPAL,652.29,joao
19/07/2023,INV/2023/03081,alimentacao,VISA,242.24,goncalo
19/07/2024,INV/2024/04402,alimentacao,PT50444555666,146.74,goncalo
19/07/2025,INV/2025/01134,cars,4553363636,319644.38,ana
19/07/2025,INV/2025/04083,educacao,MASTERCARD,1611.4,joao
19/07/2025,INV/2025/04792,tecnologia,VISA,1285.96,maria
19/07/2025,INV/2025/03143,casa,PT50123456789,6333.65,rita
19/07/2026,INV/2026/02877,viagens,MASTERCARD,723.45,miguel
19/07/2026,INV/2026/00815,viagens,PT50123456789,7895.25,goncalo
19/07/2026,INV/2026/00714,saude,4553363636,154.95,maria
19/07/2026,INV/2026/03575,saude,4553363636,1887.13,goncalo
19/08/2023,INV/2023/03786,lazer,PAYPAL,87.01,pedro
19/08/2024,INV/2024/01121,saude,MBWAY,848.15,sofia
19/08/2024,INV/2024/03862,viagens,PT50123456789,6597.64,maria
19/08/2024,INV/2024/04438,tecnologia,PAYPAL,817.56,joao
19/08/2024,INV/2024/02669,saude,PT50987654321,1250.45,pedro
19/08/2024,INV/2024/04804,cars,MASTERCARD,324734.47,joao
19/08/2025,INV/2025/03091,viagens,PT50987654321,2278.49,maria
19/08/2025,INV/2025/03095,cars,PT50987654321,101448.88,maria
19/08/2025,INV/2025/00560,saude,MBWAY,1005.4,ana
19/08/2025,INV/2025/01668,educacao,MASTERCARD,253.16,sofia
19/08/2026,INV/2026/02894,viagens,PT50123456789,6566.09,joao
19/08/2026,INV/2026/04825,tecnologia,PAYPAL,1109.59,pedro
19/09/2023,INV/2023/00879,lazer,4553363636,80.18,sofia
19/09/2023,INV/2023/02539,tecnologia,MBWAY,5857.31,ana
19/09/2023,INV/2023/02228,viagens,PT50987654321,2690.73,pedro
19/09/2024,INV/2024/02841,viagens,MBWAY,4928.2,rita
19/09/2024,INV/2024/03351,educacao,PT50444555666,336.23,ana
19/09/2024,INV/2024/03562,saude,VISA,1145.91,maria
19/09/2025,INV/2025/03348,tecnologia,PT50987654321,5443.92,ana
19/09/2025,INV/2025/02219,alimentacao,PAYPAL,161.48,rita
19/09/2025,INV/2025/00886,tecnologia,4553363636,169.54,sofia
19/10/2023,INV/2023/04469,viagens,VISA,759.91,maria
19/10/2023,INV/2023/01411,alimentacao,MBWAY,128.69,maria
19/10/2023,INV/2023/02741,saude,VISA,589.79,rita
19/10/2023,INV/2023/03917,tecnologia,MBWAY,1761.61,maria
19/10/2023,INV/2023/04819,tecnologia,MASTERCARD,289.97,ana
19/10/2024,INV/2024/01123,saude,VISA,865.49,miguel
19/10/2025,INV/2025/04925,educacao,PAYPAL,2075.26,ana
19/10/2025,INV/2025/04141,saude,PT50987654321,1875.26,ana
19/10/2025,INV/2025/04596,educacao,VISA,2129.52,maria
19/10/2025,INV/2025/04584,tecnologia,PT50987654321,3184.9,miguel
19/10/2026,INV/2026/01805,saude,PT50444555666,1731.03,joao
19/10/2026,INV/2026/02379,alimentacao,PT50444555666,258.9,ana
19/10/2026,INV/2026/00586,tecnologia,PT50444555666,5716.97,miguel
19/11/2023,INV/2023/02495,casa,4553363636,9723.98,joao
19/11/2023,INV/2023/04589,educacao,MBWAY,1062.22,ana
19/11/2023,INV/2023/00648,tecnologia,MASTERCARD,4185.96,joao
19/11/2024,INV/2024/00856,cars,PT50444555666,393575.5,goncalo
19/11/2024,INV/2024/04006,viagens,4553363636,1726.73,pedro
19/11/2024,INV/2024/02555,casa,PT50444555666,7611.54,goncalo
19/11/2024,INV/2024/00520,tecnologia,MBWAY,3238.21,sofia
19/11/2024,INV/2024/04198,alimentacao,MBWAY,110.08,pedro
19/11/2025,INV/2025/00835,cars,VISA,85479.09,sofia
19/11/2025,INV/2025/03541,educacao,PT50444555666,753.75,ana
19/11/2025,INV/2025/01430,tecnologia,4553363636,3578.32,rita
19/11/2025,INV/2025/00089,educacao,PT50444555666,965.59,sofia
19/11/2026,INV/2026/04018,lazer,VISA,809.56,joao
19/11/2026,INV/2026/03730,alimentacao,PT50123456789,163.88,joao
19/11/2026,INV/2026/01151,educacao,PT50987654321,1554.66,maria
19/11/2026,INV/2026/02642,alimentacao,MBWAY,46.43,rita
19/12/2023,INV/2023/00644,lazer,PT50444555666,309.7,goncalo
19/12/2023,INV/2023/04153,cars,PAYPAL,230504.93,rita
19/12/2023,INV/2023/02757,casa,PT50444555666,1822.99,maria
19/12/2024,INV/2024/04749,saude,VISA,1805.47,miguel
19/12/2024,INV/2024/00508,cars,VISA,382761.41,rita
19/12/2024,INV/2024/02898,viagens,PAYPAL,7004.51,sofia
19/12/2024,INV/2024/00363,alimentacao,PT50987654321,207.1,maria
19/12/2024,INV/2024/02509,saude,PAYPAL,600.61,miguel
19/12/2024,INV/2024/04421,cars,4553363636,80450.73,joao
19/12/2024,INV/2024/00166,alimentacao,PT50987654321,49.83,rita
19/12/2024,INV/2024/02213,lazer,MBWAY,405.84,ana
19/12/2024,INV/2024/03021,educacao,VISA,2089.44,goncalo
19/12/2024,INV/2024/04081,lazer,VISA,296.82,joao
19/12/2025,INV/2025/00536,tecnologia,PT50444555666,371.68,sofia
19/12/2025,INV/2025/02184,cars,MASTERCARD,158037.81,sofia
19/12/2026,INV/2026/00659,tecnologia,4553363636,2554.68,pedro
19/12/2026,INV/2026/00285,tecnologia,VISA,1728.58,maria
19/12/2026,INV/2026/01114,casa,MBWAY,8051.13,sofia
19/12/2026,INV/2026/03067,cars,PT50444555666,144184.28,joao
19/12/2026,INV/2026/01057,lazer,VISA,751.69,goncalo
20/01/2023,INV/2023/02812,viagens,VISA,6167.96,goncalo
20/01/2023,INV/2023/01037,saude,PT50987654321,1391.0,miguel
20/01/2023,INV/2023/03175,saude,4553363636,1243.91,miguel
20/01/2023,INV/2023/02955,alimentacao,PAYPAL,50.66,maria
20/01/2024,INV/2024/04800,alimentacao,PT50987654321,129.18,pedro
20/01/2024,INV/2024/01545,tecnologia,VISA,399.66,rita
20/01/2024,INV/2024/04938,alimentacao,PT50123456789,205.37,maria
20/01/2025,INV/2025/03262,viagens,PT50123456789,6167.48,miguel
20/01/2025,INV/2025/01462,alimentacao,PT50444555666,206.04,sofia
20/01/2025,INV/2025/01280,educacao,PAYPAL,2419.8,goncalo
20/01/2025,INV/2025/04462,cars,MBWAY,253405.06,ana
20/01/2025,INV/2025/00807,cars,4553363636,133287.14,goncalo
20/01/2025,INV/2025/00850,saude,4553363636,253.71,maria
20/01/2026,INV/2026/04900,alimentacao,VISA,69.66,pedro
20/01/2026,INV/2026/02625,casa,PT50987654321,3388.59,goncalo
20/01/2026,INV/2026/00091,educacao,4553363636,788.09,joao
20/01/2026,INV/2026/02901,casa,MBWAY,7401.0,rita
20/01/2026,INV/2026/03639,cars,PT50123456789,468745.42,ana
20/01/2026,INV/2026/04341,casa,PAYPAL,7495.5,ana
20/01/2026,INV/2026/04498,saude,VISA,1173.9,miguel
20/01/2026,INV/2026/02310,tecnologia,PT50444555666,2125.19,ana
20/01/2026,INV/2026/00656,cars,MASTERCARD,97103.36,sofia
20/01/2026,INV/2026/01466,casa,VISA,7779.47,miguel
20/02/2023,INV/2023/00072,cars,4553363636,335906.91,ana
20/02/2023,INV/2023/01619,educacao,PAYPAL,125.63,miguel
20/02/2023,INV/2023/03153,alimentacao,MBWAY,211.21,ana
20/02/2023,INV/2023/00180,educacao,MBWAY,1612.57,rita
20/02/2024,INV/2024/02417,casa,VISA,4076.61,pedro
20/02/2024,INV/2024/03432,lazer,PT50444555666,385.51,ana
20/02/2024,INV/2024/01386,educacao,PAYPAL,551.82,goncalo
20/02/2024,INV/2024/02052,saude,PT50123456789,750.71,sofia
20/02/2026,INV/2026/04472,casa,VISA,4094.83,maria
20/02/2026,INV/2026/00353,alimentacao,MBWAY,24.71,goncalo
20/02/2026,INV/2026/01272,tecnologia,PAYPAL,5456.11,goncalo
20/02/2026,INV/2026/02409,casa,PT50444555666,8885.95,miguel
20/02/2026,INV/2026/01137,cars,4553363636,421648.58,joao
20/02/2026,INV/2026/02963,alimentacao,PAYPAL,113.33,miguel
20/03/2023,INV/2023/00564,alimentacao,4553363636,23.47,miguel
20/03/2023,INV/2023/00402,alimentacao,MASTERCARD,21.97,miguel
20/03/2023,INV/2023/02065,lazer,MASTERCARD,693.31,maria
20/03/2024,INV/2024/04605,viagens,PT50987654321,5238.01,maria
20/03/2024,INV/2024/04517,tecnologia,PT50444555666,2373.59,rita
20/03/2024,INV/2024/03472,saude,PT50987654321,1185.72,maria
20/03/2024,INV/2024/04720,casa,PT50444555666,8564.6,pedro
20/03/2025,INV/2025/02302,saude,PAYPAL,1346.07,rita
20/03/2025,INV/2025/00170,tecnologia,MASTERCARD,1030.1,rita
20/03/2025,INV/2025/02941,tecnologia,VISA,5598.23,pedro
20/03/2026,INV/2026/03565,tecnologia,PT50987654321,503.85,maria
20/03/2026,INV/2026/02183,viagens,4553363636,765.44,sofia
20/03/2026,INV/2026/04764,tecnologia,VISA,4593.84,pedro
20/03/2026,INV/2026/03957,casa,MASTERCARD,9106.35,ana
20/03/2026,INV/2026/00420,casa,PT50444555666,4450.16,pedro
20/04/2023,INV/2023/01330,tecnologia,PT50444555666,2486.97,goncalo
20/04/2023,INV/2023/01743,viagens,4553363636,5495.36,maria
20/04/2023,INV/2023/02958,tecnologia,MASTERCARD,4198.83,rita
20/04/2024,INV/2024/03026,cars,PAYPAL,490812.61,ana
20/04/2024,INV/2024/04135,lazer,PAYPAL,386.99,ana
20/04/2024,INV/2024/02985,lazer,MBWAY,310.69,sofia
20/04/2024,INV/2024/02294,tecnologia,MASTERCARD,5034.06,joao
20/04/2024,INV/2024/01103,viagens,VISA,1581.02,pedro
20/04/2024,INV/2024/03372,viagens,MASTERCARD,3416.27,joao
20/04/2025,INV/2025/03589,tecnologia,PT50444555666,1084.63,maria
20/04/2025,INV/2025/02836,saude,PT50123456789,969.18,sofia
20/04/2025,INV/2025/00663,viagens,PT50123456789,1504.16,ana
20/04/2025,INV/2025/04303,cars,MASTERCARD,482173.8,joao
20/04/2025,INV/2025/01960,tecnologia,4553363636,5833.56,sofia
20/04/2026,INV/2026/03846,alimentacao,PAYPAL,271.54,miguel
20/04/2026,INV/2026/04276,cars,PT50987654321,264661.45,sofia
20/04/2026,INV/2026/04133,saude,PT50123456789,44.24,pedro
20/05/2023,INV/2023/02522,saude,PT50987654321,1034.69,goncalo
20/05/2023,INV/2023/04618,viagens,MASTERCARD,5725.7,rita
20/05/2023,INV/2023/00884,tecnologia,MASTERCARD,5038.91,joao
20/05/2024,INV/2024/01972,educacao,PT50987654321,976.81,maria
20/05/2024,INV/2024/00572,tecnologia,MASTERCARD,482.85,ana
20/05/2024,INV/2024/00426,educacao,4553363636,2194.36,maria
20/05/2024,INV/2024/00458,tecnologia,PT50987654321,4568.31,joao
20/05/2024,INV/2024/03524,saude,MASTERCARD,1579.77,sofia
20/05/2024,INV/2024/02353,alimentacao,VISA,65.68,ana
20/05/2025,INV/2025/03329,saude,PAYPAL,1354.47,pedro
20/05/2025,INV/2025/00075,saude,PAYPAL,141.9,maria
20/05/2026,INV/2026/01728,tecnologia,PT50123456789,2799.02,goncalo
20/05/2026,INV/2026/00906,educacao,PT50444555666,404.56,ana
20/05/2026,INV/2026/04530,tecnologia,MASTERCARD,4765.0,joao
20/05/2026,INV/2026/01281,educacao,MBWAY,2038.78,pedro
20/06/2023,INV/2023/02134,cars,PT50444555666,405349.12,sofia
20/06/2023,INV/2023/04745,casa,PT50123456789,9176.09,maria
20/06/2023,INV/2023/00698,saude,4553363636,823.12,rita
20/06/2023,INV/2023/03478,educacao,PT50123456789,1489.01,pedro
20/06/2024,INV/2024/00982,lazer,MBWAY,170.93,rita
20/06/2024,INV/2024/03904,alimentacao,PAYPAL,181.07,ana
20/06/2024,INV/2024/00281,cars,4553363636,271200.02,miguel
20/06/2024,INV/2024/02537,lazer,PT50444555666,73.22,sofia
20/06/2024,INV/2024/03573,cars,PT50123456789,253763.36,miguel
20/06/2024,INV/2024/00640,saude,PAYPAL,1327.85,joao
20/06/2024,INV/2024/01985,tecnologia,VISA,1433.63,pedro
20/06/2025,INV/2025/00264,educacao,MASTERCARD,907.94,maria
20/06/2026,INV/2026/03655,saude,MBWAY,1592.13,sofia
20/06/2026,INV/2026/00005,casa,4553363636,7325.93,miguel
20/06/2026,INV/2026/01594,saude,PT50987654321,1076.84,maria
20/06/2026,INV/2026/00612,lazer,PAYPAL,317.43,ana
20/06/2026,INV/2026/03853,tecnologia,VISA,2385.53,joao
20/07/2023,INV/2023/03747,lazer,MASTERCARD,237.63,miguel
20/07/2024,INV/2024/04568,alimentacao,PT50123456789,278.66,sofia
20/07/2024,INV/2024/03688,educacao,MBWAY,1862.75,rita
20/07/2024,INV/2024/00610,saude,4553363636,1299.81,maria
20/07/2025,INV/2025/03663,viagens,MBWAY,2745.43,maria
20/07/2025,INV/2025/00540,educacao,MBWAY,253.17,rita
20/07/2025,INV/2025/02822,casa,VISA,5942.28,goncalo
20/07/2025,INV/2025/02675,viagens,PT50123456789,6985.88,sofia
20/07/2025,INV/2025/00958,casa,MBWAY,3679.69,goncalo
20/07/2025,INV/2025/02374,viagens,PT50123456789,1128.64,sofia
20/07/2025,INV/2025/01664,viagens,PAYPAL,6419.96,joao
20/07/2025,INV/2025/04245,cars,4553363636,373579.11,maria
20/07/2026,INV/2026/01086,casa,MBWAY,674.52,pedro
20/07/2026,INV/2026/01223,casa,4553363636,6348.01,sofia
20/07/2026,INV/2026/01856,alimentacao,4553363636,225.26,maria
20/07/2026,INV/2026/00127,cars,MBWAY,318850.95,pedro
20/08/2023,INV/2023/01992,lazer,MBWAY,321.55,maria
20/08/2023,INV/2023/02994,cars,PT50123456789,316651.63,rita
20/08/2024,INV/2024/00229,saude,4553363636,86.68,joao
20/08/2024,INV/2024/03691,tecnologia,PT50987654321,3250.39,maria
20/08/2025,INV/2025/01693,saude,PT50123456789,500.48,maria
20/08/2026,INV/2026/02559,educacao,VISA,51.58,pedro
20/08/2026,INV/2026/02731,cars,MASTERCARD,410263.06,rita
20/08/2026,INV/2026/01106,tecnologia,MASTERCARD,2534.42,goncalo
20/08/2026,INV/2026/00601,alimentacao,PT50123456789,265.39,miguel
20/09/2023,INV/2023/03530,cars,4553363636,55273.62,pedro
20/09/2023,INV/2023/02714,alimentacao,VISA,49.85,miguel
20/09/2023,INV/2023/00482,cars,PT50444555666,1447398.2,goncalo
20/09/2024,INV/2024/01634,casa,PT50444555666,2880.65,rita
20/09/2024,INV/2024/00866,casa,PAYPAL,1302.76,rita
20/09/2025,INV/2025/04179,alimentacao,MASTERCARD,134.67,ana
20/09/2025,INV/2025/01590,cars,MASTERCARD,208969.04,pedro
20/09/2026,INV/2026/02351,alimentacao,VISA,126.42,pedro
20/09/2026,INV/2026/01858,educacao,VISA,472.18,ana
20/09/2026,INV/2026/02286,tecnologia,MBWAY,892.97,joao
20/09/2026,INV/2026/02804,cars,VISA,471802.88,goncalo
